@lat,@lon,name
37.3023830,127.5824510,서여주 나들목
37.3701961,127.5268071,북여주IC
37.3074665,127.5819259,서여주 나들목
37.2562607,127.5876610,남여주 나들목
36.4825266,127.0632948,서공주분기점
36.4576451,127.0605471,서공주IC
36.4557825,127.0591117,서공주IC
36.3747939,126.9519286,칠갑산IC
36.3753645,126.9528134,칠갑산IC
36.2609480,126.8009779,부여백제 휴게소 (서천방향)
36.2376524,126.7890285,서부여IC
36.2792905,126.8270335,부여 분기점
36.2431427,126.7912912,서부여IC
36.0549890,126.7740358,동서천분기점
36.0629390,126.7721839,동서천분기점
37.4848939,126.7481021,송내
37.4917410,126.7461058,송내
37.4982801,126.7467577,중동
37.5129291,126.7493319,중동
37.6177635,126.7989607,자유로
37.6218380,126.8023047,자유로
37.6148329,126.7963178,자유로
37.6387503,126.8047234,일산
37.6562164,126.7245940,이산포분기점
37.6401215,126.7574955,장항IC
37.6466249,126.7434787,킨텍스IC
37.6382921,126.7615371,장항IC
37.5237111,126.7187743,부평
37.5239160,126.7260627,부평
37.5400220,126.5661026,한상IC
37.5519548,126.6059451,북인천
37.4357975,126.8148151,안현분기점
37.4377654,126.8143377,안현분기점
37.4539633,126.8006087,시흥
37.4378150,126.8164101,안현분기점
37.4392082,126.8206251,안현분기점
37.4390052,126.8190314,안현분기점
37.4371308,126.8157860,안현분기점
37.4340431,126.8197724,안현분기점
37.4353162,126.8190959,안현분기점
37.4350636,126.8126604,안현분기점
37.4402581,126.8135711,안현분기점
37.4571372,126.7919766,시흥
37.4310119,126.7777363,신천IC
37.4297858,126.7865167,신천IC
37.4329602,126.7354999,서창분기점
37.4328672,126.7424467,서창분기점
37.4264048,126.7376888,서창분기점
37.4329993,126.7381877,서창분기점
37.4336291,126.7093944,남동
37.4339318,126.7180960,남동
37.4716047,126.7547269,장수
37.4239253,126.9066837,석수
37.4235866,126.9012880,석수
37.4353617,126.6796124,문학
37.5394197,127.0388847,성수대교분기점
37.4369066,126.6545446,학익분기점
37.3838672,126.7604917,월곶분기점
37.3933412,126.7451747,월곶분기점
37.4091727,126.6262246,연수분기점
37.4730148,126.5098673,영종
37.4826485,126.4937355,공항신도시분기점
37.3685391,126.8691794,조남분기점
37.3689097,126.8687386,조남분기점
37.3710206,126.8624848,조남분기점
37.3693951,126.8654002,조남분기점
37.3652689,126.8679051,조남분기점
37.3686412,126.8737537,조남분기점
37.3997823,126.8726074,목감
37.4054585,126.8820026,광명역
37.4090341,126.6262617,연수분기점
37.4221349,126.6355956,옥련
37.3733300,126.8691191,조남분기점
37.3020091,127.0462472,동수원
37.3186197,126.9906606,북수원IC
37.3285793,126.9420542,동군포IC
37.3230757,126.9104760,둔대분기점
37.4512877,126.4889438,신불
37.4819106,126.4871347,공항신도시분기점
37.4772025,126.5026773,영종
35.0032217,127.4825792,서순천IC
35.0674784,127.2704878,주암IC
34.9680029,127.6601027,동광양IC
35.0153170,127.3707972,승주IC
35.0569424,127.9668289,곤양 나들목
37.6520496,128.5621779,진부IC
35.6722300,128.4356650,현풍IC
37.6902457,126.6812404,장월IC
37.8385576,126.7309881,낙하IC
37.7111217,127.8305714,홍천강 휴게소 (춘천 방향)
37.6576455,127.3663408,금남IC
37.6118350,126.7409097,태리교차로
37.6427782,126.6864162,장기IC
37.6429505,126.6900068,장기IC
37.6785203,127.8550797,홍천 나들목
37.8336328,128.8143957,북강릉
37.8354535,128.8146273,북강릉
37.5876227,126.8437547,육갑문
37.5902502,126.8387880,육갑문
35.2648842,128.5179932,내서 분기점
37.5716636,127.1617988,강일IC
37.5731400,127.1649819,강일
37.5733104,127.1661566,강일IC
37.5722065,127.1680584,강일
37.5820012,127.1582436,토평
37.5846825,127.1565626,토평
37.5009637,127.9649817,횡성 나들목
37.1333702,128.1423803,제천 나들목
37.2239772,128.0891897,신림 나들목
37.2250916,128.0880149,신림 나들목
35.2618051,128.5113656,내서분기점
35.2590356,128.5152143,내서 분기점
35.2591059,128.5156934,내서 분기점
35.5020604,128.7911866,밀양
35.1838406,128.0405850,서진주IC
35.1311147,128.0970411,진주분기점
35.1391824,128.0941428,진주분기점
35.1368668,128.1027753,진주분기점
35.0819192,128.1919731,연화산
35.0811618,128.1931740,연화산
35.2888799,127.9541340,단성IC
35.2923163,128.3550656,장지 나들목
35.2818797,128.3254463,군북 나들목
35.2864441,128.6058624,북창원
35.2858458,128.6083830,북창원
35.1714269,128.1568242,문산IC
35.0087786,128.3481295,고성IC
34.9731251,128.3829305,동고성IC
34.8672090,128.4433460,통영나들목
34.8916828,128.4124340,북통영IC
37.5904923,128.4137516,평창IC
35.4767098,129.2828095,청량
35.4784668,129.2820358,청량
35.8655355,128.6862884,동대구 IC
35.4537043,128.7731292,남밀양
35.8681186,128.6859185,동대구 IC
35.2600545,128.7557721,진례
35.2590111,128.7564726,진례
35.2789602,128.7052830,진영분기점
35.2215103,128.7918206,냉정분기점
35.2181390,128.7958572,냉정분기점
35.2186550,128.9828009,대저 분기점
35.2252128,128.9008067,동김해
37.5310555,127.2964769,조안 IC
37.4495303,127.2645620,광주IC
37.3615770,127.8986870,만종분기점
37.3663769,127.9060439,만종분기점
37.3608548,127.9052726,만종분기점
37.4010300,127.9493123,원주IC
37.3257441,127.9282735,남원주 나들목
37.3239184,127.9303963,남원주 나들목
37.2521180,127.6496915,여주IC
37.2534048,127.6565657,여주IC
37.2416784,127.3648227,덕평IC
37.2558478,127.2121304,용인IC
37.2403490,127.3812846,덕평자연휴게소
37.2451094,127.4972413,이천IC
37.2451627,127.4988575,이천IC
37.2586108,127.2050451,용인IC
36.9795080,127.8464069,충주
37.4939150,128.2084317,둔내IC
37.4927250,128.2059883,둔내IC
37.3091234,127.8236035,문막IC
37.3136975,127.8286912,문막IC
37.3102223,127.8246363,
37.0352676,127.7946700,북충주 나들목
36.8610526,127.9242057,괴산교차로
36.8594504,127.9247391,괴산교차로
37.0128055,128.2899702,북단양 나들목
35.8833588,128.6909942,동대구 분기점
35.8838712,128.6008910,경대교지하차도
35.9660005,129.3516411,우복
35.8630041,129.0963887,북건천
35.8653937,129.0954333,북건천
35.8614313,129.0985864,북건천
35.8980092,128.5913653,침산교지하차도
35.8929776,128.5484455,팔달교지하차도
35.8754445,128.5321320,서대구
33.6403633,130.4224126,名島出口
35.9670655,127.0522420,팔봉교차로
35.9852017,127.0572300,금마교차로
35.9713017,127.0527201,팔봉교차로
33.5580779,130.4566843,板付出口
35.1165778,126.9212728,용산교차로
35.1162320,126.9332886,지원교차로
35.1158244,126.9311290,지원교차로
35.1000563,126.6922766,나주IC
35.1184678,126.7322798,서광산IC
35.1161457,126.7294335,서광산IC
35.1603882,126.7875671,운수IC
35.1032950,126.6987916,나주IC
35.0509670,126.5459327,동함평IC
35.0670358,126.5942802,문평IC
35.0519250,126.5469553,동함평IC
35.1110109,126.8999675,
35.3500529,126.7657453,장성물류IC
35.3503129,126.7589187,장성물류IC
35.2614507,126.8937222,북광주IC
35.2621588,126.8914090,북광주IC
35.0161348,126.4400679,북무안IC
35.0032766,126.3930388,무안공항IC
33.5850762,130.5023071,須恵PA(上り)/スマートIC
33.8567814,130.8426903,山路出口
36.2425042,128.2601058,선산IC
37.3506133,126.8081003,서안산IC
37.3524952,126.7976076,서안산IC
37.3768726,126.7668537,군자분기점
37.2652082,126.9485494,호매실
37.2596445,126.9487090,호매실
37.3477153,126.8374298,안산IC
37.3486030,126.8408340,안산IC
37.3780729,126.9549776,평촌
37.3765190,126.9336214,산본
37.3759068,126.9321945,산본
37.2929531,126.9477403,서수원IC
37.2981634,126.9560121,서수원
37.2927568,126.9567932,서수원IC
37.2887876,126.9507810,서수원
37.3065600,126.9653848,월암
37.3032811,126.9628693,월암
37.3891650,127.0053281,학의분기점
37.3855465,126.9982727,학의분기점
37.3895152,127.0078761,학의분기점
37.3917783,127.0030346,학의분기점
37.3714599,126.9977396,청계
37.3856204,126.9951221,학의분기점
37.3433471,126.9802245,의왕
37.3373787,126.9741533,의왕
37.3428310,126.9797003,의왕
37.3355584,126.9716627,신부곡
37.3290918,126.9661888,신부곡
35.3179399,128.9460991,상동
35.3198254,128.9416864,상동
37.4854809,127.0251976,서초
37.4830327,127.0259947,서초
37.4837981,127.0259984,서초
37.4232298,126.9973028,과천
37.4133346,126.9922653,과천
37.5428081,127.0290195,성수대교 분기점
37.5433979,127.0275170,성수대교분기점
37.4910624,127.1039680,수서IC
37.5337289,127.0311682,성수대교 분기점
37.5520904,127.0450194,내부순환로분기점
37.5166405,127.0773949,종합운동장 분기점
37.5228078,127.1007042,잠실대교 남단
37.5273727,127.0816366,잠실대교 북단
37.5301055,127.0910356,잠실대교 북단
37.4617155,127.0417963,양재
37.4074177,127.1000413,판교분기점
37.4035496,127.0885946,판교분기점
37.4049779,127.0968603,판교분기점
37.4627781,127.0404607,양재IC
37.4656810,127.0377146,양재IC
37.4325494,127.1234080,성남
37.4305016,127.1234019,성남
37.4734934,127.1270895,송파
37.4777750,127.1329180,송파
35.6527368,128.7477367,청도
35.3092185,129.0122422,물금
35.3062047,129.0117953,물금
33.4055458,130.5133595,柚比
33.4355503,130.5247604,城戸
33.4504575,130.5347732,原田
35.1655809,128.8948747,가락
33.4749261,130.5264714,立明寺
33.4806560,130.5191261,三本松
37.1848056,126.9708414,정남나들목
37.1779363,127.0915986,동탄분기점
35.7724088,127.4430084,진안
35.7727146,127.4411537,진안
35.8049968,127.2551013,동완주분기점
33.0319990,130.4317903,大牟田IC
33.1195875,130.4286502,大和南IC
33.0776856,130.4283813,黒崎IC
33.0535132,130.4301191,大牟田北IC
33.4383244,130.5327916,基山PA(上り)
33.6267480,130.4880758,福岡IC
33.5691653,130.4579418,月隈JCT
33.5572443,130.4721143,大野城出口
33.5607148,130.4692394,金の隈出口
33.6514186,130.4285671,香椎浜出口
33.6163418,130.4114868,東浜出口
33.6105864,130.4091089,千鳥橋JCT
33.6053059,130.4090593,千鳥橋JCT
33.6024642,130.4099383,呉服町出口
33.5954723,130.4270373,豊JCT
33.5910553,130.4370907,榎田入口
33.5013888,130.5937811,
33.6063739,130.4047713,千鳥橋JCT
33.6000055,130.3869808,天神北出口
33.5998075,130.4334392,空港通入口
33.5819161,130.4422776,半道橋出口
33.5714113,130.4553808,月隈入口
36.9788730,127.2403824,남안성IC
36.9747771,127.2466656,남안성IC
33.5790825,130.3288603,姪浜出口
33.5940980,130.3516044,百道出口
33.6000700,130.3767904,西公園出口
33.5602329,130.4587425,月隈JCT
33.5620811,130.4602903,西月隈出口
33.5460486,130.3737820,堤出口
33.5405717,130.4157900,野多目出口
33.5475395,130.3491969,野芥入口
33.0146703,129.9499087,大村湾PA(上り)
33.1096108,129.9745743,嬉野IC
33.3108821,130.2066024,小城PA/スマートIC（上り）
33.3209952,130.2764038,佐賀大和IC
33.3972309,130.5159635,鳥栖IC
33.5685472,130.3125600,福重JCT
33.5739926,130.3162674,福重出口
33.5303978,130.1840707,前原東IC
33.5731557,130.2834816,今宿IC
33.5699238,130.2491366,周船寺IC
33.4410851,130.0487282,浜玉IC
33.4475343,130.0516357,浜玉IC
33.1600440,130.0140011,川登SA(上り)
33.2855009,130.1254999,多久IC
33.2159679,130.0506269,武雄北方IC
33.6219346,130.6661502,穂波東
33.6091427,130.6359454,穂波西
37.5319144,127.1100377,올림픽대교 분기점
37.5506671,127.1231507,암사분기점
37.5670628,127.1388498,암사IC
37.5351086,127.1110158,올림픽대교 분기점
37.5309536,127.1091991,올림픽대교 분기점
37.5263829,127.1059515,올림픽대교 분기점
37.5049224,126.9760108,동작대교분기점
37.5150006,126.9312631,여의상류IC
37.5381696,126.9016740,여의하류IC
37.5550464,126.8740746,염창IC
37.5519135,126.8819483,염창분기점
37.5487454,126.9050611,양화대교 북단
37.5055133,126.9803087,동작대교남단
37.5169003,126.9898236,반포대교 북단
33.6054104,130.4035494,築港出口
33.3541919,130.3993363,東脊振IC
33.3837217,130.4807191,山浦PA(上り)
36.4056263,127.4167221,한빛대교IC
33.0589594,130.4280905,大牟田北IC
33.4716226,130.5217684,筑紫野IC
33.2489003,130.5345843,広川IC/SA(上り)
35.2519958,126.9694160,담양분기점
35.2521652,126.9741226,담양분기점
35.2467230,127.0391735,대덕JC
35.2527021,128.8215096,덕암교차로
35.9784635,129.3375012,인주
36.0004457,129.3089876,유강
35.0889484,128.9082154,명호IC
35.4068927,127.3553707,신정교차로
35.8890363,128.6890159,동대구 분기점
35.1845758,126.8914916,용봉
35.1380597,126.9393039,학운교차로
35.1262741,126.8488718,
33.9049371,130.9473561,大里出口
33.8664413,130.8684851,紫川JCT/出口
33.4622997,130.5367118,城山
37.3208423,127.0854661,
37.3198654,127.0889395,
37.2827050,127.1775545,마성IC
37.2838916,127.1731462,마성IC
37.4583474,127.0211520,선암
37.6670445,126.6499933,누산교차로
37.6683310,126.6473372,누산교차로
37.0325243,126.9847679,평택분기점
37.1700708,126.9975370,서오산분기점
37.6633113,127.2387829,호평IC
37.3808287,126.7356215,정왕
37.5174616,127.0759045,종합운동장
35.1370147,129.0724661,문현램프
37.3862499,126.7493110,월곶분기점
33.1480015,129.9951849,武雄JCT
33.1502647,129.9997458,武雄JCT
37.7555892,127.7918207,춘천분기점
34.8366309,126.3576826,신장교차로
36.5885561,127.4676998,양촌분기점
36.5872316,127.4709588,양촌분기점
36.5882835,127.4681531,양촌분기점
36.6056918,127.4208285,석곡분기점
33.1486269,129.7711278,佐世保大塔IC
35.7154456,127.5869378,장수 나들목
35.2904088,128.7881967,한림교차로
37.5292303,127.0224277,동호대교 분기점
37.5314157,127.0246535,동호대교 분기점
33.1691823,129.8519590,佐世保三川内IC
33.1552872,129.8890073,波佐見有田IC
37.6177431,127.1408716,구리
37.6182348,127.1408623,구리
37.4703999,126.5105778,영종IC교차로
37.4840812,126.4921420,공항신도시분기점
33.1476120,129.9863113,武雄南IC
33.1699184,129.8442502,佐世保三川内IC
37.9835044,127.0664530,청산IC
35.2472999,127.4216858,구례화엄사 나들목
35.2521727,127.4172466,구례화엄사 나들목
37.5440337,127.1201522,천호대교 분기점
37.5412680,127.1044583,천호대교 북단
37.5471380,127.1214742,천호대교 남단
37.5374302,127.1140984,천호대교 분기점
37.5479104,127.1104121,광진교 북단
37.5434850,127.1196102,한강공원입구
37.5394812,127.1156737,한강공원입구
37.6306027,126.8044227,일산
37.6735232,126.8928973,통일로
37.6161409,127.1723344,도농IC
37.6103271,127.1247808,인창IC
37.6148216,127.1415403,구리
37.6364424,127.1339763,퇴계원
37.5342220,127.0959484,올림픽대교 북단
33.8150882,130.7458866,小嶺出口
33.8379680,130.7653363,黒崎出口
33.8484195,130.7669142,黒崎出口
33.8629225,130.8067659,大谷JCT
35.8401100,128.5276400,남대구
33.9254251,130.9835320,門司IC
33.8618030,130.8492433,山路出口
33.9302918,130.9719885,春日出入口
33.8746649,130.8863793,足立出口
33.8648831,130.8663080,紫川JCT/出口
33.9228454,130.9706018,門司IC
33.9216605,130.9803796,門司IC
33.8324356,130.9073881,小倉東IC
33.8333898,130.9149169,小倉東IC
33.8745331,130.9676007,吉志PA(下り)
33.8363644,130.9100293,小倉東IC
33.8398900,130.8977259,横代出口
36.6970639,127.5029607,수반교차로
33.9739334,130.9509744,下関IC
37.5079685,126.5143221,공항입구분기점
35.8488689,128.5219260,성서
33.4459247,126.4344950,광령3교차로
33.4533855,126.4407395,광령2교차로
33.4586527,126.4448834,광령2교차로
33.4411362,126.4296824,광령4교차로
33.4252007,126.4099631,유수암교차로
33.4377608,126.4256198,고성교차로
33.4450094,126.4332049,광령4교차로
33.4332456,126.4198390,고성교차로
33.4185753,126.4050805,유수암교차로
36.4923750,127.1988123,서세종IC
36.4966166,127.1927338,서세종IC
37.5123883,127.0026809,반포대교남단
37.5088412,126.9965084,반포대교남단
35.4342545,127.3115706,북남원 나들목
35.1510772,127.4539408,황전IC
35.5519652,127.3201588,오수 나들목
35.4420050,127.3132844,북남원 나들목
37.0472403,127.1366383,안성분기점
36.7625347,127.2130002,독립기념관IC
36.7714951,127.1787498,천안분기점
36.4123477,127.3848234,북대전IC
33.5417959,130.4344240,野多目出口
33.6336576,130.4190674,貝塚JCT
37.6410820,127.3007856,마석IC
37.6436268,127.2935370,마석IC
35.1726726,126.8330852,신가IC
35.1989673,126.8355949,산월IC
35.1654960,126.8298033,유덕IC
35.1640367,126.8287219,유덕
35.1767725,126.8327715,신가IC
35.1581830,126.8271188,유덕
35.2008587,126.8372774,산월분기점
35.1445370,126.8330700,
35.1364039,126.8308497,
35.1254540,126.9395042,학운교차로
35.1663544,126.9390607,두암교차로
35.1187433,126.8636292,풍암지구
35.1759580,126.9407094,각화
35.1233047,126.8553255,풍암지구
33.6138132,130.4104762,東浜出口
33.6387140,130.4219161,貝塚JCT
33.6351332,130.4218846,貝塚JCT
33.6342708,130.4250592,貝塚出口
33.6324447,130.4321579,松島出口
33.6292533,130.4451777,多の津出口
33.5430866,130.3894535,堤出口
35.8466583,127.1893980,동전주
35.8488209,127.1889173,동전주
35.6310431,127.3155769,임실 나들목
35.7571241,127.2192108,상관 나들목
37.2620243,127.1039771,수원신갈
33.3343081,130.9012622,萩尾PA(下り)
33.3354466,130.9053875,萩尾PA(上り)
35.9022640,127.0504330,해전분기점
35.8852335,127.0496533,용정분기점
35.8826559,127.0459435,용정분기점
35.8879398,127.0463495,용정분기점
35.2160628,128.9990029,덕천
36.4910672,127.1207578,공주
36.4930897,127.1169512,공주
36.4941478,127.1265090,공주
36.4848848,127.0593199,서공주분기점
36.4853106,127.0964505,공주분기점
35.8418959,128.6080080,
36.5938134,126.8706414,신양IC
35.9558730,128.9033073,원제교차로
35.9796280,128.9087609,대전교차로
35.9834842,128.9090071,대전교차로
35.9940592,128.9212363,오미교차로
35.9970398,128.9285332,오미교차로
35.9839292,126.8267624,군산 휴게소 (목포 방향)
36.0411802,126.9567839,다송교차로
36.8577750,127.1838378,망향 휴게소 (부상 방향)
33.0456303,129.7498879,小迎IC
35.1376720,128.0995051,진주분기점
35.0221028,126.7750649,석전교차로
35.2918352,128.3496233,장지 나들목
35.6807555,127.9369574,거창 나들목
33.0688227,130.5473550,南関IC
35.5550572,127.3220606,오수 나들목
35.3990339,127.3095431,남원 분기점
35.4033054,127.2997181,남원 분기점
35.4117322,127.3060534,남원 분기점
33.0628452,129.7601619,針尾IC
33.0704537,129.7658723,高畑PA(上り)
33.0727732,129.7669147,高畑PA(下り)
33.0810391,129.7754751,江上IC
33.4022872,130.5944772,筑後小郡IC
35.4427734,126.6651289,고창IC
37.3886334,126.8004351,연성IC
37.3967251,126.8581634,동시흥 분기점
33.8236882,130.8909931,北九州JCT
33.8144883,130.8904622,北九州JCT
36.9410201,127.4684016,대소분기점
33.9012530,130.9427595,大里出口
33.8699993,130.9608638,吉志PA(上り)
33.7773032,130.6945031,鞍手IC/PA(下り)
33.7473758,130.6130665,若宮IC
33.6001372,130.5960614,筑穂
37.7286757,127.0807837,만가대교차로
37.7861865,127.0762502,광사교차로
33.3692061,130.8140131,杷木IC
33.3713772,130.7570005,山田SA(上り)
33.3813855,130.7303860,朝倉IC
33.4015913,130.6514927,甘木IC
33.3697167,130.8044331,杷木IC
33.3767194,130.7528444,山田SA(下り)
33.3969972,130.5450604,鳥栖JCT
33.4018186,130.5767033,井上PA(上り)
33.4035251,130.5870452,筑後小郡IC
33.3924614,130.5027073,国泰寺
36.4111428,127.3811509,북대전IC
36.4352309,127.4190484,신탄진IC
35.5498573,129.2469273,울산 분기점
35.5602850,129.2447892,울산 분기점
35.5651737,129.2340738,울산 분기점
33.3923902,130.5027780,国泰寺
33.4009801,130.5117236,柚比
33.8765356,130.8900305,足立出口
33.8820499,130.8667484,愛宕JCT
33.8897368,130.8717203,東港JCT
33.8931696,130.8656139,東港JCT
33.8948150,130.8635568,日明出口
33.8181368,130.7515142,小嶺出口
33.7803387,130.7375263,八幡IC
33.8848567,130.9085424,富野出口
33.1807744,130.3995407,柳川西IC
37.5949227,126.7998439,개화IC
37.6028810,126.7892056,전호IC
37.6038600,126.7869681,신곡IC
37.6474189,126.7055415,김포한강신도시
37.6319888,126.7375986,한강시네폴리스
37.6291130,126.7848629,신평IC
37.6203618,127.2228312,율석
35.8041756,129.1471206,건천
37.5279399,127.0074153,한남대교 북단
37.3921825,127.1017939,판교
37.3985996,127.0993383,판교
37.4032863,127.0974735,판교분기점
35.8443427,128.5258074,성서
35.8538768,128.5222746,성서
35.2325762,129.1164613,회동교차로
33.3388439,130.9259592,日田IC
33.0321676,129.9279674,東そのぎIC
33.3535759,130.3911478,東脊振IC
33.1744526,129.7108451,佐世保中央IC
33.2081523,130.5234648,八女IC
35.2128090,128.8849695,부원교차로
35.2128882,128.8591538,칠산교차로
35.2140913,128.8926234,부원교차로
35.2144868,128.9041618,식만분기점
35.2163532,128.9122150,식만분기점
35.2334313,128.9798260,초정IC
36.9325162,126.7763536,송악IC
36.9371223,126.7818947,송악IC
33.1566253,129.8960194,波佐見有田IC
34.8986470,127.5465707,도롱교차로
34.9635135,127.5948502,인동IC
33.3407194,129.9237478,南波多谷口IC
35.1504467,129.0608391,황령램프
35.1504382,129.0587013,범내골램프
34.9260566,127.7051283,길호IC
34.9308136,127.7038295,마동IC
35.1442889,129.0666851,문현램프
33.9009703,130.8380149,
36.2958124,126.8488460,부여IC
36.3007717,126.8560252,부여IC
33.0373274,129.9261480,東そのぎIC
36.8992334,127.1890581,북천안
38.0707009,128.5996855,양양분기점
38.0640921,128.6050943,양양분기점
33.1519091,129.7326138,佐世保みなとIC
33.1714214,129.7132734,佐世保中央IC
33.2006734,129.6742334,相浦中里IC
33.2033255,129.6717079,相浦中里IC
38.0633145,128.5967211,양양분기점
38.0728861,128.5941737,양양IC
33.1428255,129.9963378,武雄JCT
33.0681248,129.7642466,針尾IC
33.0880843,129.7782915,江上IC
33.2228118,130.0498975,武雄北方IC
33.2600634,130.0817884,多久西PA(上り)
33.2937113,130.1161310,多久原IC
33.3120958,130.0680406,牧瀬IC
33.3170951,130.0600080,浪瀬IC
33.0452065,129.7449798,小迎IC
33.0420227,129.7467150,小迎IC
33.1117276,130.4370894,高田IC
33.1440972,130.5096251,みやま柳川IC
33.1510385,130.5084190,みやま柳川IC
38.0787179,128.6279262,
33.1050503,130.4374033,高田IC
38.0238965,128.6962964,하조대IC
38.0276404,128.6912800,하조대IC
38.0352827,128.6852728,하조대IC교차로
38.1178995,128.6283996,
33.1257810,130.5182277,山川PA(上り)
33.1309732,130.5174497,山川PA(下り)
33.0446064,130.4317329,健老IC
33.5586543,130.4708460,月隈JCT
36.5897662,127.4644906,양촌분기점
36.6069664,127.4159401,석곡분기점
36.6072009,127.4157008,석곡분기점
36.6089674,127.4135108,석곡분기점
36.6173461,127.4001925,강상촌분기점
37.6164231,127.0987507,신내IC
37.6469934,127.1629517,진관IC
37.6117806,127.1315740,인창IC
37.6411789,127.1434605,퇴계원IC
37.6450233,127.1589262,진관IC
37.6414484,127.1402365,사노IC
37.6415364,127.1379681,사노IC
37.2637799,127.0911537,청명IC
37.6134161,127.1360724,동창교IC
33.7215477,130.4973899,古賀IC
33.7163134,130.4913445,古賀IC
36.8940964,126.9690224,철봉교차로
33.0136526,130.4251548,三池港IC
33.6259678,130.4669594,粕屋出口
36.1481599,127.0600939,연무
33.4576415,130.5369381,城山
33.4735642,130.5303108,立明寺
33.4768746,130.5231273,三本松
37.5335236,127.0231667,
34.8243199,127.3423612,고흥IC
34.8958177,127.4763863,순천만IC
34.9036974,127.5263796,도롱IC
33.4885686,130.5889607,
33.4458846,130.5311965,基山PA(下り)
33.5913382,130.4268038,博多駅東入口
33.5977801,130.4181979,千代出口
33.4412451,130.5272118,原田
33.4466649,130.5315910,原田
33.5951540,130.4229536,博多駅東出口
38.5463969,125.7444597,사리원-연탄IC
38.5482069,125.7432263,사리원IC 북쪽
38.5467517,125.7443680,연탄IC
38.5479660,125.7428772,연탄IC
38.5498013,125.7415867,사리원-연탄IC
38.5494457,125.7417096,사리원IC 북쪽
38.5151637,125.7800079,사리원IC 동쪽
38.5160698,125.7766669,사리원IC 동쪽
38.5652925,125.7317256,정방리 IC
33.4168661,130.5108491,園部
33.4251567,130.5157213,宮浦
33.4323471,130.5227748,城戸
33.4107416,130.5104123,正応寺
33.4204046,130.5115402,園部
33.4287432,130.5187362,宮浦
33.6226154,130.4142860,箱崎出口
33.5996246,130.4329196,空港通出口
33.6015681,130.3942446,天神北出口
33.6606162,130.4385387,香椎出口
33.5502933,130.3385351,野芥出口
33.5579715,130.3196919,福重出口
38.4880472,125.9016323,봉산IC
38.4881672,125.9016058,봉산IC
38.4464845,126.1171840,화곡IC
38.4455895,126.1191894,화곡IC
35.9538471,128.4556488,칠곡물류IC
35.9056439,128.6325192,불로IC
37.5799729,127.1848206,미사교차로
36.0433732,129.3108720,포항IC
35.6770772,127.9328693,거창 나들목
33.5955091,130.4334952,榎田出口
35.3589033,127.3395861,서남원 나들목
35.3635040,127.3354180,서남원 나들목
37.6048549,127.0457506,하월곡
37.6152691,127.0687784,월릉IC
35.4023412,127.3559840,신정교차로
33.2315406,130.2527838,嘉瀬南IC
33.4034338,129.9586397,唐津千々賀山田IC
33.4031356,129.9494098,唐津千々賀山田IC
34.9461323,127.5496726,동순천 나들목
34.9490109,127.5525161,동순천 나들목
34.9511959,127.5523877,동순천 나들목
34.9536885,127.5532969,동순천 나들목
33.3224908,130.0403786,岩屋IC
33.3815757,129.9341683,北波多IC
37.5909787,127.2055308,덕소삼패
33.5458117,130.3543994,野芥出口
37.6058428,129.0705294,동해 휴게소 (삼척 방향)
33.1501685,129.7865243,佐世保大塔IC
37.4365066,127.0015032,대공원
37.0097632,126.9898482,오성IC
37.0298046,126.9738880,평택분기점
37.0339444,126.9687248,평택분기점
37.0346132,126.9845346,평택분기점
37.0547248,126.9861341,어연IC
37.0598679,126.9890916,어연IC
37.2218722,126.9611053,봉담
37.2281520,126.9578348,봉담
37.2296658,126.9567568,봉담
37.2305371,126.9554254,봉담
37.1744138,127.0025222,서오산분기점
37.1791549,126.9888048,서오산분기점
37.1799447,127.0009437,서오산분기점
37.1926367,127.0120717,안녕IC
33.8612311,130.8759079,
33.8697964,130.8698499,紫川JCT
33.8733116,130.8707487,篠崎北出口
33.8807975,130.8692507,大手町出口
33.2991540,130.0986993,小侍IC
33.1606392,130.0210293,川登SA(下り)
33.3287355,130.3067431,金立SA(上り)
33.5744394,130.4524870,月隈出口
33.5696649,130.2916410,福岡西PA
33.5418491,130.2011929,前原IC
35.1641061,128.1284558,진주IC
33.4731915,130.0438613,二丈鹿家IC
33.4839510,130.0553121,鹿家IC
33.4876867,130.0615571,鹿家IC
33.4974967,130.0804251,吉井IC
36.9360192,127.4493507,장양교차로
36.9685634,127.4394420,소물교차로
33.8684313,130.8055668,東田出口
33.8693955,130.7981746,東田ランプ
33.8695680,130.7866140,前田ランプ
33.8691086,130.7797750,前田ランプ
33.8669404,130.7597302,皇后崎ランプ
33.8671616,130.7630645,黒崎北ランプ
38.1523979,126.4668390,금촌IC
38.3253911,126.3392487,
37.3884798,126.7982413,연성IC
38.4072293,126.1902307,서흥IC
38.0218102,126.5125941,삼고 인터체인지
36.9502817,127.4708524,대소분기점
36.9415470,127.4785452,대소분기점
35.2539330,128.9833296,대동
36.9460978,127.4475734,북진천IC
35.9867173,129.4622022,동해
35.9456516,129.3930361,남포항
35.9462197,129.3858356,남포항교차로
36.1960483,128.0023133,추풍령IC
36.2031688,128.0012430,추풍령IC
38.0237952,126.5132078,삼고 인터체인지
33.9016610,130.8326061,若戸出口
37.5763798,127.0343777,마장
37.4789536,127.4689084,남양평나들목(하이패스)
37.5523062,126.9003312,
37.5523747,126.9007142,성산대교북단
37.5578600,126.8935403,성산대교 북단
35.1361007,129.1129630,
